Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (deg),Rudder Angle (rad)
15,-0.00531230540970231,-0.0717095659014155,0.173508815048442,115.757337316467,0.0378647250511867,0.522340886940177,7.71252107280309,12,0.20943951023932
16,-0.00721692727421948,-0.0907266365464275,0.209046300004112,123.469858262409,0.0364658509963484,0.69584970198862,7.71081684286047,12,0.20943951023932
17,-0.00919323548201702,-0.110611022149985,0.242045397894639,131.180674553093,0.0393839766521278,0.904896001992732,7.70910033493758,12,0.20943951023932
18,-0.0112655115976608,-0.131206284525129,0.27279190753491,138.889766841729,0.0505221730180031,1.14694139988737,7.70735136602326,12,0.20943951023932
19,-0.0134575469199637,-0.152372575117639,0.30152877167156,146.597083673514,0.0735945337888665,1.41973330742228,7.7055491381541,12,0.20943951023932
20,-0.0157923012522775,-0.1739841565573,0.328461661323305,154.302536363918,0.112147827491475,1.72126207909384,7.70367262827821,12,0.20943951023932
21,-0.0182916421242715,-0.195927330617509,0.35376395430991,162.005994908257,0.169579694397001,2.04972374041715,7.70170090673913,12,0.20943951023932
22,-0.0209761410630154,-0.218098718239999,0.377581171249246,169.707284723993,0.24915375359481,2.40348769472706,7.69961340341735,12,0.20943951023932
23,-0.0238649107811563,-0.240403844350839,0.400034927464258,177.406184081622,0.354011958740688,2.7810688659763,7.69739013526261,12,0.20943951023932
24,-0.0269754725194142,-0.262755986160122,0.421226453697259,185.102422121384,0.487184515096729,3.18110379344056,7.69501190486691,12,0.20943951023932
25,-0.0303236467106308,-0.285075248564315,0.44123973255589,192.795677384165,0.651597646342535,3.60233024713782,7.69246047659104,12,0.20943951023932
26,-0.0339234629674157,-0.307287834285874,0.460144291523394,200.48557680786,0.850079477701277,4.04356997969371,7.68971873435809,12,0.20943951023932
27,-0.0377870873911162,-0.329325479646796,0.477997687442542,208.171695156821,1.08536428233563,4.5037142712171,7.68677082341058,12,0.20943951023932
28,-0.0419247665471587,-0.351125029545951,0.49484771186837,215.853554863184,1.36009532063579,4.98171195865965,7.68360227697714,12,0.20943951023932
29,-0.0463447882941855,-0.372628127452901,0.510734341766112,223.530626265693,1.67682648667691,5.47655967052802,7.68020012782547,12,0.20943951023932
30,-0.0510534601017169,-0.393780998188431,0.525691455837965,231.202328235229,2.03802296238087,5.98729401229413,7.67655300402809,12,0.20943951023932
31,-0.0560551056300477,-0.414534303059228,0.53974833337209,238.868029176994,2.44606106732789,6.51298546813209,7.67265120788637,12,0.20943951023932
32,-0.0613520802479253,-0.434843048652888,0.552930949944728,246.527048398067,2.90322748025904,7.05273380150418,7.66848677680843,12,0.20943951023932
33,-0.0669448058890537,-0.454666532355668,0.565263082549238,254.178657826209,3.41171799664706,7.60566475144891,7.66405352498156,12,0.20943951023932
34,-0.072831825251419,-0.473968309477991,0.576767235709355,261.822084061837,3.97363597490162,8.17092783399815,7.65934706488766,12,0.20943951023932
35,-0.07900987487232,-0.492716168783941,0.587465399757342,269.456510740577,4.59099061150994,8.7476950697075,7.65436480804607,12,0.20943951023932
