Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (deg),Rudder Angle (rad),OOD Label
675,-0.382232995953417,0.384945296544418,-0.413588561366883,4894.8971761296,216.347350922383,6.60219075199662,7.34536077412037,-10,-0.174532925199433,0
676,-0.382676736085759,0.395574213307428,-0.419286132785436,4902.13953922146,217.573116702465,6.18860219062973,7.34548237157311,-10,-0.174532925199433,0
677,-0.383267680783031,0.405967329948673,-0.424780656948415,4909.38897475035,218.757091272961,5.7693160578443,7.34545935835414,-10,-0.174532925199433,0
678,-0.384003956019134,0.416121023667014,-0.430071814615895,4916.64524762352,219.898264868601,5.34453540089588,7.34529243348559,-10,-0.174532925199433,0
679,-0.384883402580813,0.426032113665409,-0.435159802947247,4923.90810262201,220.995651857914,4.91446358627999,7.34498260900743,-10,-0.174532925199433,0
680,-0.385903590823548,0.435697875057956,-0.440045325250588,4931.17726483151,222.048291539179,4.47930378333274,7.344531199837,-10,-0.174532925199433,0
681,-0.387061836475889,0.445116049144511,-0.44472957685962,4938.45244011931,223.05524887546,4.03925845808215,7.34393981228446,-10,-0.174532925199433,0
682,-0.38835521734794,0.454284850062003,-0.449214227427997,4945.73331565433,224.015615165011,3.59452888122253,7.34321033132456,-10,-0.174532925199433,0
683,-0.389780590792112,0.463202967867175,-0.453501399971873,4953.01956046672,224.928508643968,3.14531465379453,7.34234490673946,-10,-0.174532925199433,0
684,-0.391334611759498,0.471869568148575,-0.45759364702435,4960.31082604362,225.793075018879,2.69181325382266,7.3413459382594,-10,-0.174532925199433,0
685,-0.393013751293055,0.480284288305317,-0.461493924290802,4967.60674695698,226.608487927295,2.23421960679831,7.34021605983707,-10,-0.174532925199433,0
686,-0.394814315299296,0.488447230665911,-0.465205562211084,4974.90694151968,227.373949325269,1.77272568250751,7.33895812319881,-10,-0.174532925199433,0
687,-0.396732463443104,0.496358952651598,-0.468732235843509,4982.21101246581,228.088689801309,1.30752012029643,7.3375751808198,-10,-0.174532925199433,0
688,-0.398764228015542,0.504020454214907,-0.472077933486379,4989.51854765092,228.751968816887,0.838787884452916,7.33607046847234,-10,-0.174532925199433,0
689,-0.400905532631764,0.511433162805177,-0.475246924446223,4996.82912076833,229.363074874261,0.366709950966537,7.33444738749556,-10,-0.174532925199433,0
690,-0.403152210625129,0.518598916128606,-0.47824372634838,5004.14229207719,229.921325612898,-0.108536973479686,7.33270948693202,-10,-0.174532925199433,0
691,-0.405500023014125,0.525519942980929,-0.481073072365897,5011.45760913851,230.426067836315,-0.586780699828066,7.33086044567158,-10,-0.174532925199433,0
692,-0.407944675930342,0.532198842436337,-0.483739878717816,5018.77460755525,230.876677471629,-1.06785377219396,7.32890405473599,-10,-0.174532925199433,0
693,-0.410481837408207,0.53863856167699,-0.486249212758738,5026.09281171277,231.272559464518,-1.55159365091178,7.32684419982927,-10,-0.174532925199433,0
694,-0.413107153450252,0.544842372743754,-0.488606261949057,5033.41173551631,231.613147612677,-2.03784286367052,7.32468484426901,-10,-0.174532925199433,0
695,-0.415816263295005,0.550813848481211,-0.490816303960472,5040.73088312197,231.897904341152,-2.52644912561957,7.32243001240305,-10,-0.174532925199433,0
696,-0.418604813827851,0.556556837938819,-0.492884678135214,5048.04974965853,232.126320423192,-3.01726542958004,7.3200837736042,-10,-0.174532925199433,0
697,-0.421468473088327,0.562075441476111,-0.494816758480867,5055.36782193706,232.297914650463,-3.51015010771526,7.31765022692392,-10,-0.174532925199433,0
698,-0.424402942839877,0.567373985803315,-0.49661792834636,5062.68457914597,232.412233456601,-4.00496686619613,7.31513348647337,-10,-0.174532925199433,0
699,-0.427403970180075,0.572456999170525,-0.49829355688958,5069.9994935293,232.468850498192,-4.50158479454249,7.31253766758815,-10,-0.174532925199433,0
700,-0.430467358180541,0.577329186898854,-0.499848977413569,5077.31203104625,232.467366197283,-4.99987835143207,7.30986687382114,-10,-0.174532925199433,0
701,-0.433588975556037,0.581995407426558,-0.501289467616943,5084.62165201027,232.407407249554,-5.49972732884564,7.30712518479613,-10,-0.174532925199433,0
702,-0.436764765371605,0.586460649022176,-0.502620231775486,5091.92781170639,232.288626102227,-6.00101679646258,7.30431664494434,-10,-0.174532925199433,0
703,-0.43999075280488,0.590730007295897,-0.503846384845945,5099.22996098562,232.11070040569,-6.50363702823806,7.30144525313518,-10,-0.174532925199433,0
704,-0.443263051987998,0.594808663619837,-0.50497293846023,5106.52754683539,231.873332442743,-7.00748341308401,7.29851495320385,-10,-0.174532925199433,0
705,-0.446577871959739,0.598701864548071,-0.50600478875839,5113.82001292556,231.576248539186,-7.51245635154424,7.29552962536915,-10,-0.174532925199433,0
706,-0.449931521763708,0.60241490230839,-0.506946705992115,5121.10680012948,231.219198459345,-8.01846114030263,7.29249307852788,-10,-0.174532925199433,0
707,-0.453320414732613,0.605953096419927,-0.507803325816782,5128.3873470197,230.801954789924,-8.52540784629474,7.28940904340512,-10,-0.174532925199433,0
708,-0.456741072001923,0.609321776474349,-0.508579142179307,5135.66109033855,230.324312315393,-9.03321117211152,7.28628116653411,-10,-0.174532925199433,0
709,-0.460190125298653,0.612526266103136,-0.509278501700966,5142.92746544346,229.786087387893,-9.54179031429083,7.28311300503459,-10,-0.174532925199433,0
710,-0.463664319052577,0.615571868139851,-0.509905599448718,5150.18590672732,229.187117294456,-10.0510688159918,7.27990802215462,10,0.174532925199433,0
711,-0.467160511878111,0.618463850974071,-0.510464475985229,5157.43584801439,228.527259624085,-10.5609744154405,7.2766695835376,10,0.174532925199433,0
712,-0.470187537236876,0.616856916706919,-0.496292082775,5164.67672293205,227.806391637056,-11.0714388914257,7.27351705769711,10,0.174532925199433,0
713,-0.473037540451471,0.610468796564363,-0.468725807212169,5171.9076088721,227.020046349891,-11.5677309742007,7.27013813344607,10,0.174532925199433,0
714,-0.476002652651602,0.599144134757322,-0.429194163180153,5179.12733926691,226.165411044263,-12.0364567814129,7.26624094878968,10,0.174532925199433,0
715,-0.479383751389277,0.582840829491965,-0.379189805248018,5186.33457503872,225.241284399544,-12.4656509445931,7.2615446194956,10,0.174532925199433,0
716,-0.482035361347814,0.565776610029158,-0.334354448927683,5193.5278656421,224.248006716216,-12.8448407498411,7.25755135769926,10,0.174532925199433,0
717,-0.484024085294654,0.548100015485599,-0.293985253967266,5200.70804631251,223.191097424961,-13.1791951987688,7.25421170325196,10,0.174532925199433,0
718,-0.485411132231953,0.529933577550709,-0.257472462166382,5207.87597051511,222.075548205368,-13.473180452736,7.2514784001547,10,0.174532925199433,0
719,-0.486252442316392,0.511378510330332,-0.224288065264851,5215.03249501636,220.905891823836,-13.7306529149024,7.24930680971173,10,0.174532925199433,0
720,-0.486598979448955,0.492518461648576,-0.193975434503906,5222.17846968389,219.686262670225,-13.9549409801673,7.24765506933593,10,0.174532925199433,0
721,-0.486497112205395,0.473422537414072,-0.166140003403509,5229.31473071887,218.420449712182,-14.1489164146712,7.24648408969657,10,0.174532925199433,0
722,-0.485989031697484,0.454147759341809,-0.140441006338204,5236.44209635573,217.111942646558,-14.3150564180747,7.24575745329602,10,0.174532925199433,0
723,-0.485113173971348,0.43474107775419,-0.1165842232656,5243.56136431465,215.763972023356,-14.4554974244129,7.24544125681795,10,0.174532925199433,0
724,-0.483904627357042,0.415241032296996,-0.0943156529626309,5250.67331048054,214.379544076693,-14.5720816476785,7.24550392519559,10,0.174532925199433,0
725,-0.48239551369572,0.395679131778373,-0.0734160246951408,5257.7786884227,212.961470937151,-14.6663973006411,7.24591601545762,10,0.174532925199433,0
726,-0.480615337933318,0.376081008118447,-0.0536960554995153,5264.87822947409,211.512396831819,-14.7398133253363,7.2466500216806,10,0.174532925199433,0
727,-0.478591304122613,0.356467387188689,-0.0349923632595761,5271.97264316614,210.034820809157,-14.7935093808358,7.24768018785172,10,0.174532925199433,0
728,-0.476348598071405,0.336854910085262,-0.0171639519389134,5279.06261787233,208.531116459569,-14.8285017440953,7.24898233244509,10,0.174532925199433,0
729,-0.473910638164144,0.31725683135163,-8.91930228920119e-05,5286.14882155544,207.003549041256,-14.8456656960343,7.25053368655997,10,0.174532925199433,0
730,-0.47129929657678,0.297683615277036,0.0163367645981135,5293.23190254439,205.45429036562,-14.8457548890572,7.25231274622762,10,0.174532925199433,0
731,-0.468535093411144,0.278143447233104,0.0322042160327978,5300.31249028869,203.885431747314,-14.829418124459,7.25429913873115,10,0.174532925199433,0
732,-0.465637366338761,0.258642673764602,0.0475908052565703,5307.39119605544,202.298995280864,-14.7972139084262,7.25647350234149,10,0.174532925199433,0
733,-0.462624418260663,0.239186182596712,0.0625631587306063,5314.46861354493,200.696943668193,-14.7496231031697,7.25881737864116,10,0.174532925199433,0
734,-0.459513645323399,0.219777731693225,0.077178286902685,5321.54531941038,199.081188788796,-14.6870599444391,7.26131311651136,10,0.174532925199433,0
735,-0.456321647423785,0.200420234874262,0.0914847872945073,5328.62187367282,197.453599176273,-14.6098816575364,7.26394378684668,10,0.174532925199433,0
736,-0.453064323112809,0.181116010186345,0.105523878148921,5335.69882002691,195.81600654078,-14.5183968702419,7.26669310710018,10,0.174532925199433,0
737,-0.449756950589316,0.161866996142934,0.119330287516229,5342.7766860367,194.170211456259,-14.412872992093,7.269545374829,10,0.174532925199433,0
738,-0.446414256266624,0.142674940068244,0.132933019135507,5349.85598322241,192.517988313618,-14.2935427045767,7.27248540949009,10,0.174532925199433,0
739,-0.443050472205688,0.123541562042121,0.146356013446881,5356.93720704105,190.861089625845,-14.1606096854412,7.27549850181956,10,0.174532925199433,0
740,-0.439679383539565,0.104468697329332,0.159618719488827,5364.02083676482,189.201249758109,-14.0142536719943,7.27857037020995,10,0.174532925199433,0
741,-0.436314366866566,0.0854584196604059,0.172736591230043,5371.10733526203,187.540188144824,-13.8546349525055,7.28168712357511,10,0.174532925199433,0
742,-0.432968420463517,0.0665131472959085,0.185721520003461,5378.19714868599,185.879612046258,-13.6818983612755,7.28483523025933,10,0.174532925199433,0
743,-0.429654187064923,0.0476357334387086,0.198582213101457,5385.29070607763,184.221218889181,-13.496176841272,7.2880014926052,10,0.174532925199433,0
744,-0.426383969867373,0.028829542249488,0.211324527213181,5392.38841888827,182.56669822931,-13.2975946281705,7.29117302684302,10,0.174532925199433,0
745,-0.423169742349741,0.0100985114618471,0.223951764199553,5399.49068042892,180.917733367462,-13.0862701009574,7.29433724800313,10,0.174532925199433,0
746,-0.420023152447001,-0.00855279762081519,0.236464935676277,5406.59786525327,179.276002646523,-12.8623183367578,7.29748185958137,10,0.174532925199433,0
747,-0.416955521577282,-0.0271191621382831,0.248863001982309,5413.7103284815,177.643180452266,-12.6258534010815,7.3005948477082,10,0.174532925199433,0
748,-0.413977838996379,-0.0455946712247711,0.26114309032668,5420.82840507242,176.020937937698,-12.3769903990992,7.3036644795825,10,0.174532925199433,0
749,-0.411100751939808,-0.0639727107291522,0.273300696210465,5427.95240905206,174.410943487888,-12.1158473087725,7.30667930593458,10,0.174532925199433,0
750,-0.408334552007914,-0.082245958804865,0.285329871596223,5435.08263270666,172.814862940048,-11.8425466125621,7.3096281672778,10,0.174532925199433,0
751,-0.405689158252785,-0.100406392109716,0.297223402730891,5442.21934574891,171.234359571982,-11.5572167409659,7.312500203697,10,0.174532925199433,0
752,-0.403174097435209,-0.118445302366655,0.308972980009104,5449.36279446618,169.67109387074,-11.259993338235,7.31528486790384,10,0.174532925199433,0
753,-0.400798481933663,-0.136353323020759,0.320569361784006,5456.51320086009,168.12672309253,-10.9510203582259,7.31797194126713,10,0.174532925199433,0
754,-0.398570985803746,-0.154120465687203,0.332002533586134,5463.67076178676,166.602900624448,-10.6304509964419,7.32055155249844,10,0.174532925199433,0
755,-0.396499819503555,-0.171736166022607,0.343261863794133,5470.83564810773,165.101275158404,-10.2984484628557,7.32301419864451,10,0.174532925199433,0
756,-0.3945927038165,-0.189189338570633,0.35433625641238,5478.00800386135,163.623489687818,-9.95518659906159,7.32535076800602,10,0.174532925199433,0
757,-0.39285684351623,-0.206468440035683,0.365214301250015,5485.18794546464,162.17118033795,-9.60085034264921,7.32755256457129,10,0.174532925199433,0
758,-0.391298901326785,-0.223561540329961,0.375884421465017,5492.37556095583,160.745975041382,-9.2356360413992,7.32961133352345,10,0.174532925199433,0
759,-0.389924972733442,-0.240456400623396,0.386335018138409,5499.57090928746,159.349492070847,-8.85975161993418,7.33151928735247,10,0.174532925199433,0
760,-0.388740562194425,-0.257140557507888,0.396554611281017,5506.77401967983,157.983338442523,-8.47341660179577,7.33326913208153,10,0.174532925199433,0
761,-0.387750561289598,-0.273601412272119,0.406531976452304,5513.98489104421,156.649108203797,-8.07686199051475,7.33485409310047,10,0.174532925199433,0
762,-0.386959229318661,-0.289826324175925,0.416256275991667,5521.20349148482,155.348380620536,-7.67033001406245,7.33626794009098,10,0.174532925199433,0
763,-0.386370176827632,-0.305802706519126,0.425717183730866,5528.42975788789,154.082718279821,-7.25407373807078,7.33750501052788,10,0.174532925199433,0
764,-0.385986352498516,-0.321518124223599,0.434905001974794,5535.66359560533,152.853665125047,-6.82835655433992,7.33856023125141,10,0.174532925199433,0
765,-0.385810033783347,-0.336960391593523,0.443810769508421,5542.90487823979,151.662744441081,-6.39345155236512,7.33942913762541,10,0.174532925199433,0
766,-0.38584282160091,-0.352117668890722,0.452426359410812,5550.15344753668,150.511456807845,-5.9496407828567,7.34010788982805,10,0.174532925199433,0
767,-0.386085639343724,-0.366978556362657,0.460744565531459,5557.40911338761,149.401278041164,-5.49721442344589,7.34059328586369,10,0.174532925199433,0
768,-0.386538736365668,-0.381532184391267,0.468759176606716,5564.67165394859,148.33365714002,-5.03646985791443,7.34088277093658,10,0.174532925199433,0
769,-0.387201696038993,-0.395768298492164,0.476465037160295,5571.9408158748,147.310014259341,-4.56771068130771,7.3409744428887,10,0.174532925199433,0
770,-0.388073448385357,-0.409677337984633,0.483858094535078,5579.21631467244,146.331738727265,-4.09124564414742,7.34086705347344,10,0.174532925199433,0
771,-0.38915228720129,-0.423250507271594,0.490935431636235,5586.49783516679,145.400187125282,-3.60738754961234,7.34056000531211,10,0.174532925199433,0
772,-0.390435891516518,-0.436479838811809,0.497695285218782,5593.78503208408,144.516681448906,-3.11645211797611,7.34005334445984,10,0.174532925199433,0
773,-0.39192135114597,-0.449358247030178,0.504137049816708,5601.07753074353,143.682507365464,-2.61875683275732,7.33934774858911,10,0.174532925199433,0
774,-0.393605196025379,-0.461879572590813,0.510261267675593,5608.37492785439,142.898912584289,-2.11461978294061,7.33844451087989,10,0.174532925199433,0
775,-0.395483428957947,-0.474038616646344,0.516069605306617,5615.67679241186,142.167105353087,-1.60435851526502,7.33734551978346,10,0.174532925199433,0
776,-0.397551561347086,-0.485831164869718,0.521564817517738,5622.98266668432,141.488253092495,-1.0882889099584,7.33605323490062,10,0.174532925199433,0
777,-0.399804651449134,-0.497254001265825,0.526750699989682,5630.29206728364,140.863481178979,-0.566724092440666,7.33457065928046,10,0.174532925199433,0
778,-0.402237344650676,-0.508304911944025,0.531632031643538,5637.60448630933,140.293871884178,-0.0399733924509841,7.33290130850367,10,0.174532925199433,0
779,-0.404843915258185,-0.518982679204112,0.536214508188119,5644.91939255667,139.780463476724,0.491658639192554,7.33104917696133,10,0.174532925199433,0
780,-0.407618309282864,-0.529287066442879,0.540504668335816,5652.23623277864,139.324249490465,1.02787314738067,7.3290187017762,10,0.174532925199433,0
781,-0.410554187710372,-0.539218794522979,0.544509814233932,5659.55443299096,138.926178160865,1.56837781571649,7.32681472483806,10,0.174532925199433,0
782,-0.413644969762575,-0.548779510357416,0.548237927675022,5666.87339980973,138.587152029356,2.11288762995042,7.32444245343717,10,0.174532925199433,0
783,-0.416883875685414,-0.557971748550334,0.551697583626669,5674.19252181103,138.308027713463,2.66112555762544,7.32190741998166,10,0.174532925199433,0
784,-0.420263968632018,-0.566798886997125,0.554897862561795,5681.5111709022,138.089615838669,3.21282314125211,7.31921544127486,10,0.174532925199433,0
785,-0.423778195251701,-0.575265097384553,0.557848262979826,5688.82870369488,137.932681126418,3.76772100381391,7.31637257780997,10,0.174532925199433,0
786,-0.427419424641834,-0.583375291545802,0.56055861539207,5696.14446287044,137.837942631117,4.32556926679373,7.3133850935118,10,0.174532925199433,0
787,-0.431180485369133,-0.591135064617758,0.563038998907495,5703.45777852915,137.806074117811,4.8861278821858,7.3102594163211,10,0.174532925199433,0
788,-0.435054200318079,-0.598550635920944,0.565299661403706,5710.76796951491,137.837704571114,5.4491668810933,7.30700209997686,10,0.174532925199433,0
789,-0.439033419175475,-0.605628788438921,0.567350944108318,5718.07434470858,137.933418825215,6.014466542497,7.30361978730858,10,0.174532925199433,0
790,-0.443111048410335,-0.612376807716634,0.569203211253489,5725.37620428331,138.093758304124,6.58181748660532,7.30011917530385,10,0.174532925199433,0
791,-0.447280078656136,-0.618802420929241,0.570866785306297,5732.67284091659,138.319221860971,7.15102069785881,7.29650698216983,10,0.174532925199433,0
792,-0.451533609447186,-0.624913736797178,0.572351888124008,5739.96354095428,138.61026670496,7.72188748316511,7.29278991656012,10,0.174532925199433,0
793,-0.455864871301665,-0.630719186942669,0.573668588239749,5747.24758552291,138.967309404559,8.29423937128911,7.2889746490932,10,0.174532925199433,0
794,-0.460267245180319,-0.636227469199989,0.574826754353258,5754.52425158729,139.390726955686,8.86790795952886,7.28506778624553,10,0.174532925199433,0
795,-0.464734279381545,-0.641447493308917,0.575836014985167,5761.7928129514,139.880857903905,9.44273471388212,7.28107584666239,10,0.174532925199433,0
796,-0.46925970396058,-0.646388329339925,0.576705724152836,5769.05254120102,140.438003510105,10.0185707288673,7.27700523989343,-10,-0.174532925199433,0
797,-0.473837442782668,-0.651059159122394,0.577444932841496,5776.30270658754,141.06242894961,10.5952764530201,7.27286224752741,-10,-0.174532925199433,0
798,-0.477988790441698,-0.651115329180969,0.563396378020057,5783.54257885277,141.754364535309,11.1727213858616,7.26873260790454,-10,-0.174532925199433,0
799,-0.48199006652242,-0.646312822991815,0.53597919759726,5790.77104822299,142.518369960016,11.7361177638817,7.26431856835976,-10,-0.174532925199433,0
800,-0.486116819756696,-0.636537911408589,0.496700145413521,5797.98676121726,143.357303954391,12.2720969614789,7.25934454425234,-10,-0.174532925199433,0
801,-0.490653056665381,-0.621791082494987,0.447122197927558,5805.18820056106,144.272374765737,12.7687971068925,7.25354678020727,-10,-0.174532925199433,0
802,-0.494428529166349,-0.606326703854365,0.402921086462083,5812.37375324459,145.263219619798,13.21591930482,7.24847525653347,-10,-0.174532925199433,0
803,-0.497510856600458,-0.590298461882134,0.363371475142003,5819.54414393468,146.324299680909,13.6188403912821,7.24408003164706,-10,-0.174532925199433,0
804,-0.499962079021361,-0.573832822635853,0.327843890368744,5826.70012585382,147.450629240932,13.9822118664241,7.24031337368065,-10,-0.174532925199433,0
805,-0.501838744715273,-0.55703399686608,0.295793147619282,5833.84246366245,148.637704797282,14.3100557567928,7.23713024787324,-10,-0.174532925199433,0
806,-0.503192186395888,-0.539987894848905,0.266747701897672,5840.97192160489,149.881442579843,14.6058489044121,7.2344885206912,-10,-0.174532925199433,0
807,-0.504068898724555,-0.522765300999873,0.240300044005246,5848.08925550534,151.178123845779,14.8725966063098,7.23234898306058,-10,-0.174532925199433,0
808,-0.504510960463775,-0.505424442078924,0.216098162889134,5855.19520755713,152.524347174387,15.112896650315,7.23067526245789,-10,-0.174532925199433,0
809,-0.504556465450672,-0.488013080640833,0.193838033786352,5862.2905031194,153.916986982494,15.3289948132042,7.22943367072923,-10,-0.174532925199433,0
810,-0.50423994064017,-0.470570233869748,0.173257058681355,5869.37584894064,155.35315751306,15.5228328469905,7.22859301862818,-10,-0.174532925199433,0
811,-0.503592738818765,-0.453127594393586,0.154128370021644,5876.45193238133,156.830181605421,15.6960899056719,7.22812441714476,-10,-0.174532925199433,0
812,-0.50264339970784,-0.435710712060903,0.136255904081949,5883.5194213225,158.345563621996,15.8502182756935,7.22800107826389,-10,-0.174532925199433,0
813,-0.501417977092182,-0.41833998244262,0.119470152417067,5890.5789645319,159.896965975353,15.9864741797755,7.22819812278575,-10,-0.174532925199433,0
814,-0.499940332040301,-0.401031477851188,0.103624505597752,5897.63119232206,161.482188766594,16.1059443321925,7.22869239951362,-10,-0.174532925199433,0
815,-0.498232393721791,-0.383797649106827,0.0885921110180616,5904.6767173811,163.099152108545,16.2095688377903,7.22946231794024,-10,-0.174532925199433,0
816,-0.496314390111518,-0.366647920504239,0.0742631748273262,5911.71613569101,164.745880763996,16.2981609488084,7.23048769517455,-10,-0.174532925199433,0
817,-0.494205051231608,-0.349589195987952,0.0605426462687941,5918.75002747331,166.42049077977,16.3724241236357,7.23174961699134,-10,-0.174532925199433,0
818,-0.491921787675956,-0.332626291095858,0.0473482304962386,5925.77895812024,168.121177841973,16.4329667699045,7.2332303123805,-10,-0.174532925199433,0
819,-0.489480847093052,-0.315762302532083,0.0346086830806323,5932.80347908283,169.846207116536,16.4803150004007,7.23491304069994,-10,-0.174532925199433,0
820,-0.48689745114072,-0.298998925100662,0.0222623458251638,5939.82412869713,171.593904372834,16.5149236834813,7.23678199041409,-10,-0.174532925199433,0
821,-0.484185915216336,-0.282336724035762,0.0102558891670061,5946.84143293665,173.362648217136,16.5371860293065,7.23882218837215,-10,-0.174532925199433,0
822,-0.481359753037262,-0.265775369402333,-0.00145676860970543,5953.85590608414,175.150863287567,16.5474419184735,7.24101941861054,-10,-0.174532925199433,0
823,-0.478431767916745,-0.249313838138059,-0.0129153908381831,5960.86805131937,176.957014283642,16.5459851498638,7.24336014972638,-10,-0.174532925199433,0
824,-0.475414132361144,-0.232950588406792,-0.0241542224055666,5967.87836122226,178.779600721693,16.5330697590256,7.24583146994833,-10,-0.174532925199433,0
825,-0.472318457410924,-0.216683710192556,-0.0352026787888016,5974.88731819193,180.617152323195,16.5089155366201,7.24842102911636,-10,-0.174532925199433,0
826,-0.469155852963324,-0.200511055448915,-0.0460859401085751,5981.89539478413,182.468224956347,16.4737128578313,7.25111698686748,-10,-0.174532925199433,0
827,-0.465936980149679,-0.184430350605971,-0.0568254638102127,5988.90305396957,184.331397062698,16.4276269177227,7.25390796640579,-10,-0.174532925199433,0
828,-0.462672096694774,-0.168439293806919,-0.0674394276135589,5995.91074931669,186.205266510433,16.3708014539125,7.25678301331067,-10,-0.174532925199433,0
829,-0.459371096058196,-0.152535638882838,-0.0779431127006759,6002.91892510227,188.088447824244,16.3033620262989,7.25973155890525,-10,-0.174532925199433,0
830,-0.456043541047095,-0.136717267766208,-0.0883492356875145,6009.92801635387,189.979569748936,16.2254189135982,7.26274338776845,-10,-0.174532925199433,0
831,-0.452698692494406,-0.120982252781096,-0.0986682367160107,6016.93844882769,191.877273110011,16.1370696779107,7.26580860902783,-10,-0.174532925199433,0
832,-0.449345533514956,-0.105328910023619,-0.108908529974004,6023.95063892572,193.780208939751,16.0384014411947,7.26891763111767,-10,-0.174532925199433,0
833,-0.445992789782355,-0.0897558448539178,-0.119076722074203,6030.96499355603,195.687036841844,15.9294929112207,7.27206113972735,-10,-0.174532925199433,0
834,-0.442648946210876,-0.0742619903559642,-0.129177802976401,6037.9819099398,197.596423571433,15.8104161891465,7.27523007870049,-10,-0.174532925199433,0
835,-0.439322260377289,-0.058846639479831,-0.139215313499124,6045.00177536881,199.507041810797,15.6812383861701,7.27841563367452,-10,-0.174532925199433,0
836,-0.436020772976726,-0.0435094714596839,-0.149191492920562,6052.02496691704,201.417569123709,15.542023072671,7.28160921827573,-10,-0.174532925199433,0
837,-0.432752315573115,-0.0282505729969979,-0.159107409699516,6059.05185110989,203.326687073942,15.3928315797504,7.28480246270532,-10,-0.174532925199433,0
838,-0.429524515877569,-0.0130704546103305,-0.168963077942726,6066.08278355468,205.233080495434,15.2337241700509,7.28798720456844,-10,-0.174532925199433,0
839,-0.426344800766592,0.00202993752131748,-0.178757561894835,6073.11810853587,207.135436903416,15.0647610921082,7.29115548181183,-10,-0.174532925199433,0
840,-0.423220397235323,0.0170492139563481,-0.188489070422563,6080.15815857874,209.032446037262,14.8860035302133,7.29429952764522,-10,-0.174532925199433,0
841,-0.420158331468623,0.0319855384149247,-0.198155043197876,6087.20325398495,210.922799527053,14.6975144597908,7.29741176732902,-10,-0.174532925199433,0
842,-0.417165426204036,0.0468366280553104,-0.207752230049781,6094.2537023438,212.805190676912,14.4993594165929,7.30048481671514,-10,-0.174532925199433,0
843,-0.414248296554962,0.0615997574583,-0.217276764745591,6101.30979802278,214.678314358957,14.2916071865431,7.30351148243034,-10,-0.174532925199433,0
844,-0.411413344459267,0.076271766197726,-0.22672423427566,6108.37182164119,216.540867012432,14.0743304217975,7.30648476359113,-10,-0.174532925199433,0
845,-0.408666751917542,0.0908490698887627,-0.236089744547208,6115.44003953081,218.391546743075,13.8476061875219,7.3093978549382,-10,-0.174532925199433,0
846,-0.406014473185804,0.105327674612023,-0.245367983239894,6122.51470318736,220.229053518182,13.6115164429747,7.31224415127481,-10,-0.174532925199433,0
847,-0.403462226089217,0.119703194610851,-0.254553280436102,6129.59604871684,222.052089453073,13.3661484597348,7.31501725308928,-10,-0.174532925199433,0
848,-0.401015482625941,0.133970873152432,-0.263639667510558,6136.68429628091,223.85935918485,13.1115951792987,7.31771097323661,-10,-0.174532925199433,0
849,-0.398679459033034,0.148125606430993,-0.27262093464575,6143.77964954525,225.649570329389,12.8479555117881,7.32031934454779,-10,-0.174532925199433,0
850,-0.396459105489106,0.16216197037425,-0.281490687230655,6150.88229513524,227.421434017483,12.5753345771424,7.32283662822929,-10,-0.174532925199433,0
851,-0.394359095630709,0.176074250193084,-0.290242401300074,6157.99240210311,229.173665505962,12.2938438899117,7.32525732290871,-10,-0.174532925199433,0
852,-0.392383816060892,0.189856472490052,-0.298869478080123,6165.1101214108,230.904984859474,12.0036014886116,7.32757617417608,-10,-0.174532925199433,0
853,-0.390537356028617,0.203502439715701,-0.307365297622221,6172.23558543269,232.614117698376,11.7047320105315,7.32978818446498,-10,-0.174532925199433,0
854,-0.388823497456548,0.217005766733608,-0.315723271433394,6179.36890748246,234.299796007965,11.3973667129093,7.33188862311261,-10,-0.174532925199433,0
855,-0.387245705491764,0.230359919226668,-0.323936893945319,6186.51018136795,235.960759003976,11.0816434414759,7.33387303643461,-10,-0.174532925199433,0
856,-0.385807119749067,0.24355825364937,-0.331999792608608,6193.65948097822,237.595754048991,10.7577065475306,7.33573725764786,-10,-0.174532925199433,0
857,-0.384510546409544,0.256594058404641,-0.339905776352894,6200.81685990636,239.203537614093,10.425706754922,7.33747741647478,-10,-0.174532925199433,0
858,-0.383358451327854,0.269460595900258,-0.347648882117753,6207.98235111187,240.782876279789,10.0858009785691,7.33908994826348,-10,-0.174532925199433,0
859,-0.382352954290248,0.282151145119762,-0.355223419134649,6215.15596662577,242.332547769959,9.73815209645133,7.34057160246237,-10,-0.174532925199433,0
860,-0.381495824551733,0.294659044327119,-0.362624010626236,6222.33769730162,243.851342012286,9.38292867731668,7.34191945029351,-10,-0.174532925199433,0
861,-0.380788477765057,0.306977733513765,-0.369845632586422,6229.52751261519,245.33806221843,9.02030466669044,7.3431308914773,-10,-0.174532925199433,0
862,-0.380231974396598,0.319100796191715,-0.376883649312526,6236.72536051521,246.791525976994,8.65045903410402,7.34420365987166,-10,-0.174532925199433,0
863,-0.379827019704961,0.331022000137689,-0.383733845379101,6243.93116732717,248.210566352206,8.27357538479149,7.34513582790183,-10,-0.174532925199433,0
864,-0.379573965337499,0.342735336700781,-0.390392453771077,6251.14483771172,249.594032981151,7.88984153941239,7.34592580967172,-10,-0.174532925199433,0
865,-0.379472812578331,0.354235058300337,-0.396856179930797,6258.366254679,250.940793162397,7.49944908564131,7.34657236266469,-10,-0.174532925199433,0
